,Powerplant Name,gppd_idnr,Capacity (MW),Primary Fuel,Owner,Source,distance_to_water_km,Longitude,Latitude
18006,Loei 2 Solar Power Plant,WRI1026276,7.4,Solar,Solar Power (Loei 2) Company Limited,SPCG Public Company Limited,71.55328779237968,101.8184,17.1992
18007,Lopburi - AJ Solar Power Plant,WRI1026278,3.7,Solar,AJ Technology Company Limited (AJ),SPCG Public Company Limited,75.28742164665384,101.0676,15.0851
18008,Lopburi - Absolute Energy Solar Power Plant,WRI1026277,8.0,Solar,EA Solar Lopburi Company Limited,Energy Absolute,56.87028624484466,100.9352,14.9332
18009,Lopburi - BSP 1 Solar Power Plant,WRI1026279,2.0,Solar,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,53.57138573090392,100.9104,14.8895
18010,Lopburi - BSP 4 Solar Power Plant,WRI1026280,2.0,Solar,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,51.81286530946921,100.9102,14.7807
18011,Lopburi - BSP 5 Solar Power Plant,WRI1026281,2.0,Solar,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,51.774572193814166,100.9103,14.7783
18012,Lopburi - BSP 6 Solar Power Plant,WRI1026282,4.0,Solar,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,51.15404317072995,100.9044,14.7801
18013,Lopburi - NED Solar Power Plant,WRI1026283,55.0,Solar,Natural Energy Development Co Ltd (NED),Natural Energy Development Company,55.90462039251591,100.8976,15.0497
18014,Lopburi - SAAM 1 Solar Power Plant,WRI1026284,2.0,Solar,SAAM Solar Power One Company Limited,Bangkok Solar Power,61.41562379471875,100.9788,14.9017
18015,Lopburi - TP Solar Power Plant,WRI1026285,3.7,Solar,Tipayanarai Company Limited (TP),SPCG Public Company Limited,75.56666982551845,101.0702,15.0851
18016,Lopburi Solar Power Plant,WRI1026243,1.0,Solar,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),27.085717072106387,100.6844,14.7847
18017,Mae Mah,WRI1000160,2400.0,Coal,Electric Generating Authority of Thailand,EGAT,80.68872783675742,99.7499,18.2963
18018,Mitr Phol Bio-Power (Dan Chang) Co.  Ltd. (Project ),WRI1019445,27.0,Biomass,,EGAT,39.32407163045049,99.6976,14.8418
18019,Mitr Phol Bio-Power (Dan Chang) Co.  Ltd. (Project ),WRI1019453,10.8,Biomass,,EGAT,39.32407163045049,99.6976,14.8418
18020,Nakhon Phanom 1 Solar Power Plant,WRI1026286,6.1,Solar,Solar Power (Nakhon Phanom 1) Company Limited,SPCG Public Company Limited,34.292805790502506,104.4477,17.2988
18021,Nakhon Phanom 2 Solar Power Plant,WRI1026287,7.4,Solar,Solar Power (Nakhon Phanom 2) Company Limited,SPCG Public Company Limited,34.26362813706917,104.4499,17.298
18022,Nakhon Phanom 3 Solar Power Plant,WRI1026288,7.4,Solar,Solar Power (Nakhon Phanom 3) Company Limited,SPCG Public Company Limited,7.592599844270445,104.683,16.8941
18023,Nakhon Ratchasima - BSP Solar Power Plant,WRI1026289,1.0,Solar,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,27.20253495262913,102.5633,15.6191
18024,Nakhon Sawan Solar Power Plant,WRI1026290,90.0,Solar,EA Solar Nakornsawan Company Limited,Energy Absolute,20.95634982509445,100.301,15.3671
18025,Nakhon Sawan Solar Power Plant,WRI1026244,1.0,Solar,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),0.0098103430496143,100.1186,15.7386
18026,Nakhon Si Thammarat Solar Power Plant,WRI1026245,1.0,Solar,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),27.7344518352196,99.9799,8.3859
18027,Nam Phom,WRI1000165,710.0,Gas,Electric Generating Authority of Thailand,EGAT,5.541784402687437,102.7422,16.682
18028,Noen Po Solar Power Plant,WRI1026291,5.6,Solar,Gunkul Chubu Powergen Company Limited,Gunkul Chubu Powergen Company Limited,17.272001028211367,100.1423,16.4348
18029,Nong Khae,WRI1019481,126.0,Gas,EGCO,EGCO,43.3910546669628,100.8673,14.3406
18030,Nong Khai 1 Solar Power Plant,WRI1026292,7.4,Solar,Solar Power (Nong Khai 1) Company Limited,SPCG Public Company Limited,20.248139446739795,104.0059,17.9447
18031,Nong On Solar Power Plant,WRI1026293,8.0,Solar,SSE-PV9 Project,Thai Solar Energy Public Company Limited (TSE),33.867549563348334,99.8313,14.3981
18032,Nong Saeng,WRI1019484,1600.0,Gas,J-Power,J-Power,36.0807913113836,100.7756,14.4417
18033,Nongkrathum 4 Solar Power Plant,WRI1026294,8.0,Solar,SSE-PV4 Project,Thai Solar Energy Public Company Limited (TSE),24.261975923027038,99.8311,14.8735
18034,Nongkrathum 5 Solar Power Plant,WRI1026295,8.0,Solar,SSE-PV5 Project,Thai Solar Energy Public Company Limited (TSE),24.036793886459847,99.8334,14.8735
18035,Nongyasai Solar Power Plant,WRI1026296,8.0,Solar,SSE-PV3 Project,Thai Solar Energy Public Company Limited (TSE),16.03304543918592,99.9505,14.7697
18036,North Bangkok Power Station,WRI1000162,704.0,Gas,Electric Generating Authority of Thailand,EGAT,2.1909560912209214,100.5092,13.8129
18037,Pak Mun,WRI1000178,136.0,Hydro,Electric Generating Authority of Thailand,EGAT,0.3121891352823987,105.4683,15.2819
18038,Phanom Thuan Solar Power Plant,WRI1026297,8.0,Solar,SSE-PV8 Project,Thai Solar Energy Public Company Limited (TSE),27.087848816230224,99.7341,14.22
18039,Phetchaburi Solar Power Plant,WRI1026298,2.1,Solar,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,14.95155016933781,99.9192,12.7251
18040,Phitsanulok Solar Power Plant,WRI1026299,90.0,Solar,EA Solar Lopburi Company Limited,Energy Absolute,4.625696345550366,100.118,17.0713
18041,Phrae Solar Power Plant,WRI1026246,1.0,Solar,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),36.009824365891234,100.1386,18.1196
18042,Rajjaprabha,WRI1000174,240.0,Hydro,Electric Generating Authority of Thailand,EGAT,56.6914461997817,98.807,8.9723
18043,Ratchaburi (RATCHGEN),WRI1000157,3645.0,Gas,Ratchaburi Electric Generating Company,Ratchaburi Electric Generating Company,6.2324624402623074,99.8841,13.5979
18044,Ratchaburi Power (RPCL),WRI1000155,1400.0,Gas,Ratchaburi Electric Generating Company,Ratchaburi Electric Generating Company,7.114536872945918,99.8902,13.6068
18045,Ratchaphruek Solar Power Plant,WRI1026247,1.0,Solar,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),7.933033969961079,100.4475,13.82
18046,Rayong,WRI1019466,1232.0,Gas,EGCO,EGCO,13.160772545044576,101.1562,12.7623
18047,Roi Et - SPP5 Solar Power Plant,WRI1026300,8.0,Solar,SPP Five Co Ltd (SPP 5),EGCO,24.467836360404466,103.7389,15.7651
18048,Rojana Power Plant 1,WRI1019485,1600.0,Gas,J-Power,J-Power,17.48398214327118,100.6382,14.3324
18049,Saha Patana,WRI1019493,122.0,Gas,Sahacogen Co Ltd,Sahacogen Co Ltd,4.6392067167898725,100.9606,13.0988
18050,Sai Kyo Solar Power Plant,WRI1026301,11.9,Solar,Solarco Company Limited,EGCO,0.7544818868760863,100.1377,14.1542
18051,Sai Phet Solar Power Plant,WRI1026302,35.9,Solar,Solarco Company Limited,EGCO,1.2211340647616598,100.1744,14.1078
18052,Sai Prapa Solar Power Plant,WRI1026303,7.2,Solar,Solarta Co Ltd,Ratchaburi,2.2974552076175425,100.2002,13.9999
18053,Sai Saphan Solar Power Plant,WRI1026304,7.0,Solar,Solarta Co Ltd,Ratchaburi,1.35978093897974,100.1129,14.2223
18054,Sai Sena - Solarta Solar Power Plant,WRI1026305,3.0,Solar,Solarta Co Ltd,Ratchaburi,17.153495572946856,100.2778,14.2173
18055,Sai Tatong Solar Power Plant,WRI1026306,1.0,Solar,Solarta Co Ltd,Ratchaburi,0.1780308873835667,100.128,14.244
18056,Sai Thong Solar Power Plant,WRI1026307,6.1,Solar,Solarta Co Ltd,Ratchaburi,0.4386040969528035,100.1841,13.9752
18057,Sai Yai - Solarco Solar Power Plant,WRI1026308,23.8,Solar,Solarco Company Limited,EGCO,1.457436707138874,100.1432,14.1368
18058,Sai Yai - Solarta Solar Power Plant,WRI1026309,9.7,Solar,Solarta Co Ltd,Ratchaburi,2.256598402932483,100.1506,14.1385
18059,Sai Yoi Solar Power Plant,WRI1026310,3.0,Solar,Solarta Co Ltd,Ratchaburi,0.7755087965792211,100.1954,13.9842
18060,Sakon Nakhon 1 Solar Power Plant,WRI1026311,6.1,Solar,Solar Power (Sakon Nakhon 1) Company Limited,SPCG Public Company Limited,70.028607402032,103.4932,17.5326
18061,Sakon Nakhon 2 Solar Power Plant,WRI1026312,7.6,Solar,Solar Power (Sakon Nakhon 2) Company Limited,SPCG Public Company Limited,76.19434168510783,103.7255,17.4343
18062,Sakrajom Solar Power Plant,WRI1026313,8.0,Solar,SSE-PV2 Project,Thai Solar Energy Public Company Limited (TSE),24.91805254868672,99.8899,14.6317
18063,Saraburi - SPP2 Solar Power Plant,WRI1026314,8.0,Solar,SPP Two Co Ltd (SPP 2),Astroenergy Development,75.50936009095084,101.1153,14.8211
18064,Sirikit,WRI1000173,500.0,Hydro,Electric Generating Authority of Thailand,EGAT,0.2720397031128597,100.5636,17.7634
18065,Sisaket - SPP3 Solar Power Plant,WRI1026315,8.0,Solar,SPP Three Co Ltd (SPP 3),EGCO,38.10418964280797,104.8137,14.7882
18066,South Bangkok,WRI1000164,1691.0,Gas,Electric Generating Authority of Thailand,EGAT,0.7690825616519422,100.559,13.617
18067,Sri Chula Solar Power Plant,WRI1026316,8.0,Solar,Gunkul Chubu Powergen Company Limited,Gunkul Chubu Powergen Company Limited,68.3687674931748,101.1862,14.0278
18068,Srinagarind,WRI1000175,720.0,Hydro,Electric Generating Authority of Thailand,EGAT,0.0,99.1291,14.407
18069,Sriracha,WRI1019465,700.0,Gas,GPSC,GPSC,0.0,100.9085,13.1128
18070,Surat Thani,WRI1000166,244.0,Gas,Electric Generating Authority of Thailand,EGAT,16.845882019989038,99.2418,9.0723
18071,Surat Thani Green Energy Co.  Ltd.,WRI1019452,8.8,Biomass,,EGAT,9.557165872201711,99.3331,9.1401
18072,Surat Thani Solar Power Plant,WRI1026248,1.0,Solar,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),11.97228640700946,99.2995,9.1178
18073,Surin 1 Solar Power Plant,WRI1026317,7.4,Solar,Solar Power (Surin 1) Company Limited,SPCG Public Company Limited,33.97600983742332,103.8864,15.078
18074,Surin 2 Solar Power Plant,WRI1026318,7.4,Solar,Solar Power (Surin 2) Company Limited,SPCG Public Company Limited,48.369641039394175,103.8105,14.6283
18075,Surin 3 Solar Power Plant,WRI1026319,7.4,Solar,Solar Power (Surin 3) Company Limited,SPCG Public Company Limited,2.3148874658192016,103.69,15.3723
18076,Ta Khit Solar Power Plant,WRI1026320,7.6,Solar,G-Power Source Co Ltd,EGCO,1.004757554472132,99.8885,16.0266
18077,Ta Sang Solar Power Plant,WRI1026321,7.6,Solar,G-Power Source Co Ltd,EGCO,7.30050215183125,99.9874,16.0186
18078,Takhian - Sonnedix Solar Power Plant,WRI1026322,7.5,Solar,Chiangrai Solar Company Limited,Sonnedix,59.52891444248668,101.7346,15.1183
18079,Tha Muang Solar Power Plant,WRI1026323,8.0,Solar,SSE-PV7 Project,Thai Solar Energy Public Company Limited (TSE),14.307393976558965,99.5024,13.8731
18080,Tha Thung,WRI1000180,36.0,Hydro,Electric Generating Authority of Thailand,EGAT,7.1449034783180405,105.4292,15.2063
18081,Tha Tum power station,WRI1075818,328.0,Coal,National Power Supply PCL,GCPT,59.56056462988296,101.5876,13.9325
18082,Thai Solar Power 1,WRI1026324,5.0,Solar,Thai Solar Energy Co. Ltd.,National Renewable Energy Laboratory,36.38153031271691,99.7104,14.3345
18083,Thap Sakae Solar Power Plant,WRI1026325,5.0,Solar,Electricity Generating Authority of Thailand,Electricity Generating Authority of Thailand,12.062204779089504,99.5965,11.4732
18084,Thap Tai Solar Power Plant,WRI1026326,1.7,Solar,Bangkok Solar Power Company Limited (BSP),Thai Solar Energy Public Company Limited (TSE),16.226098817232053,99.8908,12.4778
18085,The Mall - Bangkapi Solar Power Plant,WRI1026327,1.0,Solar,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),8.939280923112753,100.6422,13.7659
18086,The Mall - Ngamwongwan Solar Power Plant,WRI1026328,1.0,Solar,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),0.5186459846743282,100.5417,13.8551
18087,The Mall - Tha Phra Solar Power Plant,WRI1026329,1.0,Solar,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),2.116369698676125,100.48,13.7132
18088,Tri Energy Power Plant,WRI1000156,700.0,Gas,Ratchaburi Electric Generating Company,Ratchaburi Electric Generating Company,10.323960052385049,99.743,13.536
18089,Ubon Ratchathani - SPP4 Solar Power Plant,WRI1026330,6.0,Solar,SPP Four Co Ltd (SPP 4),EGCO,37.77814116585321,104.8157,14.7922
18090,Ubon Ratchathani Solar Power Plant,WRI1026249,1.0,Solar,Thai Solar Energy Public Company Limited (TSE),Thai Solar Energy Public Company Limited (TSE),0.2425079224574121,104.8242,15.2433
18091,Udon Thani - BSP 2 Solar Power Plant,WRI1026332,1.5,Solar,Bangkok Solar Power Company Limited (BSP),Bangkok Solar Power,28.075141069257995,102.8017,17.577
18092,Udon Thani - SPCG Solar Power Plant,WRI1026333,7.4,Solar,Solar Power (Udon Thani 1) Company Limited,SPCG Public Company Limited,18.843151589171608,102.4976,17.6954
18093,Vajiralongkorn,WRI1000177,300.0,Hydro,Electric Generating Authority of Thailand,EGAT,43.39007245238058,98.5966,14.799
18094,Wang Luek Solar Power Plant,WRI1026334,8.0,Solar,SSE-PV10 Project,Thai Solar Energy Public Company Limited (TSE),4.374945022866549,100.1331,14.7391
18095,Wang Man 1 Solar Power Plant,WRI1026335,10.2,Solar,Soleq Private Limited,Thai Solar Energy Public Company Limited (TSE),5.66919853905931,99.1278,17.1824
18096,Wang Man 2 Solar Power Plant,WRI1026336,10.2,Solar,Soleq Private Limited,Soleq,4.917808961417711,99.1214,17.18
18097,Wang Noi,WRI1000169,2027.0,Gas,Electric Generating Authority of Thailand,EGAT,29.45984672279217,100.7805,14.2324
18098,Wang Phloeng Solar Power Plant,WRI1026337,8.0,Solar,Natural Energy Development Co Ltd (NED),Natural Energy Development Company,54.83613998759012,100.8859,15.0538
18099,Wichian Buri Solar Power Plant,WRI1026338,8.0,Solar,Gunkul Chubu Powergen Company Limited,Gunkul Chubu Powergen Company Limited,76.78069814347194,101.0486,15.6799
18100,Lome,WRI1023196,101.214,Oil,,African Development Bank Group,15.869045939164728,1.35,6.17
18101,Nangbeto,WRI1023197,65.6,Hydro,,African Development Bank Group,119.61016405966446,1.435,7.424
18102,Tag-Lpo,WRI1023198,28.3,Gas,,African Development Bank Group,15.869668744878586,1.3496,6.1699
18103,Cove Power Station,WRI1002032,65.6,Gas,Trinidad and Tobago Energy Company,Trinidad and Tobago Energy Agency,0.0,-60.7913,11.1425
18104,Penal,WRI1002029,236.0,Gas,Power Generation Company of Trinidad and Tobago,Power Generation Company of Trinidad and Tobago,10.91678141108355,-61.4747,10.1476
18105,Point Lisas,WRI1002028,852.0,Gas,Power Generation Company of Trinidad and Tobago,Power Generation Company of Trinidad and Tobago,20.9593317018043,-61.4855,10.4188
18106,Port of Spain,WRI1002026,260.0,Oil,Power Generation Company of Trinidad and Tobago,Power Generation Company of Trinidad and Tobago,14.119721215191726,-61.5182,10.6565
18107,Scarborough,WRI1002030,11.0,Oil,Power Generation Company of Trinidad and Tobago,Trinidad and Tobago Energy Agency,0.0,-60.7378,11.1847
18108,Union Estate Power Station,WRI1002031,720.0,Gas,Trinidad Generation Unlimited,Trinidad and Tobago Energy Agency,14.311555361098469,-61.6254,10.2171
18109,Aroussia,WRI1023618,4.8,Hydro,,Arab Union of Electricity,36.4275381986657,9.7726,36.7996
18110,Bir Mcherga 1,WRI1023605,486.0,Gas,,Arab Union of Electricity,31.20795225050645,10.0567,36.4634
18111,Bouchemma 1,WRI1023604,185.0,Gas,,Arab Union of Electricity,22.6121292516604,10.0376,33.9181
18112,Bouherthma,WRI1023621,1.2,Hydro,,Arab Union of Electricity,41.728813375318914,8.7884,36.672
18113,Feriana 1,WRI1023606,236.0,Gas,,Arab Union of Electricity,159.847592101362,8.5408,34.9054
18114,Fernana,WRI1023619,1.2,Hydro,,Arab Union of Electricity,46.693347752949,8.706,36.592
18115,Ghannouch,WRI1023613,415.0,Gas,,Arab Union of Electricity,17.454571236388695,10.0932,33.9263
18116,Ghannouch,WRI1023603,22.0,Gas,,Arab Union of Electricity,17.454571236388695,10.0932,33.9263
18117,Goulette,WRI1023608,123.0,Gas,,Arab Union of Electricity,0.0,10.2897,36.8148
18118,IPP Rades 2,WRI1023612,470.0,Gas,,Arab Union of Electricity,0.0,10.2865,36.799
18119,Kasseb,WRI1023620,1.0,Hydro,,Arab Union of Electricity,40.80152152609998,9.0024,36.7611
18120,Kasserine,WRI1023596,68.0,Gas,,Arab Union of Electricity,158.72461050389327,8.7709,35.2031
18121,Korba 1,WRI1023602,56.0,Gas,,Arab Union of Electricity,0.0,10.8288,36.5809
18122,Menzel Bourguiba,WRI1023600,44.0,Gas,,Arab Union of Electricity,16.711236603742293,9.8006,37.1482
18123,Metline,WRI1023624,72.0,Wind,,Arab Union of Electricity,6.721676886066942,10.061,37.1946
18124,Nebeur,WRI1023617,13.0,Hydro,,Arab Union of Electricity,75.0737629904843,8.7026,36.3144
18125,Rades A1,WRI1023609,700.0,Gas,,Arab Union of Electricity,0.0,10.283,36.7967
18126,Sfax,WRI1023597,44.0,Gas,,Arab Union of Electricity,4.346444517917538,10.7031,34.8073
18127,Sidi Daoued,WRI1023623,70.0,Wind,,Arab Union of Electricity,1.030949216572953,10.9363,37.0419
18128,Sidi Salem,WRI1023616,33.0,Hydro,,Arab Union of Electricity,71.018001086808,9.397,36.59
18129,Sousse A,WRI1023610,320.0,Gas,,Arab Union of Electricity,8.458498368700566,10.6791,35.7848
18130,Sousse B,WRI1023611,364.0,Gas,,Arab Union of Electricity,8.458498368700566,10.6791,35.7848
18131,Sousse C,WRI1023614,424.0,Gas,,Arab Union of Electricity,8.453906559948054,10.6782,35.7855
18132,Sousse D,WRI1023615,424.0,Gas,,Arab Union of Electricity,8.453906559948054,10.6782,35.7855
18133,Thyna 1,WRI1023607,375.0,Gas,,Arab Union of Electricity,0.0,10.6424,34.6868
18134,Tunis - Sud 1,WRI1023601,66.0,Gas,,Arab Union of Electricity,0.0,10.2015,36.7659
18135,Zarzis,WRI1023599,34.0,Gas,,Arab Union of Electricity,0.349329189558031,11.0112,33.4701
18136,Afşin Elbistan Termik Santrali,WRI1018701,2795.0,Coal,EÜAŞ,Enerji Atlasi,2.5819176606596037,36.981,38.3537
18137,Aksa Antalya Doğalgaz Santrali,WRI1018754,1150.0,Gas,Aksa Enerji,Enerji Atlasi,49.59786713476017,30.6016,37.1203
18138,Alaşehir,WRI1018958,45.0,Geothermal,Zorlu Enerji,Enerji Atlasi,54.672639725515545,28.4311,38.4002
18139,Altınkaya Dam,WRI1018914,700.0,Hydro,,Enerji Atlasi,0.3632747567904014,35.7244,41.3668
18140,Ambarlı A Doğalgaz Santrali,WRI1018760,816.0,Gas,EÜAŞ,Enerji Atlasi,0.0,28.6994,40.9793
18141,Ambarlı B Doğalgaz Santrali,WRI1018752,1351.0,Gas,EÜAŞ,Enerji Atlasi,0.0,28.6921,40.9834
18142,Aslantaş Dam,WRI1018915,138.0,Hydro,,Enerji Atlasi,0.4364209436667305,36.6491,40.9368
18143,Astor,WRI1018973,9.0,Solar,,Enerji Atlasi,5.411816241390507,38.5128,37.3743
18144,Atatürk Dam,WRI1018917,2400.0,Hydro,,Enerji Atlasi,0.5553334916886137,38.3186,37.4825
18145,Balabani,WRI1018845,50.0,Wind,,Enerji Atlasi,7.789242385748339,27.6465,41.071
18146,Bandirma 2 Doğalgaz Santrali,WRI1018764,607.0,Gas,Enerjisa Elektrik,Enerji Atlasi,14.163659881317294,27.7687,40.3083
18147,Bandırma Doğalgaz Santrali,WRI1018755,931.0,Gas,Enerjisa Elektrik,Enerji Atlasi,6.735987445755845,27.9116,40.3786
18148,Bandırma Kurşunlu,WRI1018824,87.0,Wind,,Enerji Atlasi,7.395817120524627,28.0744,39.7434
18149,Batman Dam,WRI1018918,198.0,Hydro,,Enerji Atlasi,43.59821303188806,41.2026,38.1602
18150,Baymina Ankara Doğalgaz Santrali,WRI1018761,798.0,Gas,Baymina Enerji,Enerji Atlasi,86.7734003665162,32.4022,39.7773
18151,Berke Dam,WRI1018919,510.0,Hydro,,Enerji Atlasi,0.2880694578779269,36.4615,37.3731
18152,Birecik Dam,WRI1018921,672.0,Hydro,,Enerji Atlasi,0.4346157241133463,37.8901,37.0542
18153,Bolu Göynük power station,WRI1018719,270.0,Coal,Aksa Enerji,GCPT,54.53405617672306,30.8129,40.2514
18154,Borçka Dam,WRI1018922,300.0,Hydro,,Enerji Atlasi,23.287522279992007,41.6834,41.3507
18155,Bosen Bursa Doğalgaz Santrali,WRI1018770,264.0,Gas,Bosen Enerji,Enerji Atlasi,27.323762569765567,28.9534,40.2377
18156,Boyabat Dam,WRI1018923,513.0,Hydro,,Enerji Atlasi,0.3722740011599984,35.0033,41.3391
18157,Bozcaada,WRI1018899,10.0,Wind,,Enerji Atlasi,0.0,25.9721,39.8311
18158,Bozyaka,WRI1018895,13.0,Wind,,Enerji Atlasi,22.214291102568986,26.9403,38.7463
18159,Bursa Doğalgaz Santrali,WRI1018751,1432.0,Gas,EÜAŞ,Enerji Atlasi,28.220824274289825,29.0736,40.2952
18160,Bursa Doğalgaz Termik Santrali,WRI1018766,486.0,Gas,Bis Enerji,Enerji Atlasi,27.09475502213576,28.9518,40.2394
18161,Cenal power station,WRI1075555,1320.0,Coal,Cenal Elektrik,GCPT,0.5175414045754423,27.3183,40.4167
18162,Cengiz Enerji Samsun,WRI1018759,849.0,Gas,Cengiz Enerji,Enerji Atlasi,16.94531457623921,36.4799,41.2393
18163,Deniz,WRI1018962,24.0,Geothermal,Kipaş Holding Enerji Grubu,Enerji Atlasi,5.611087266782435,27.6145,37.8592
18164,Deriner Dam,WRI1018926,670.0,Hydro,,Enerji Atlasi,48.6437221770861,41.8697,41.1696
